2023-08-05 21:54:05.864 INFO  io.seata.rm.AbstractRMHandler                     :131  [32m                  [0;39m Branch Rollbacked result: PhaseTwo_Rollbacked
2023-08-05 21:54:28.554 INFO  com.jktickets.aspect.LogAspect                    :106  [32m169124366752974g  [0;39m 执行SQL:  selectByExample | execution(List com.jktickets.mapper.DailyTrainSeatMapper.selectByExample(DailyTrainSeatExample))
2023-08-05 21:54:28.555 INFO  com.jktickets.aspect.LogAspect                    :111  [32m169124366752974g  [0;39m 参数值: com.jktickets.domain.DailyTrainSeatExample@2a202cb
2023-08-05 21:54:28.568 TRACE c.j.m.DailyTrainCarriageMapper.selectByExample    :143  [32m1691243667575rzg  [0;39m <==    Columns: id, date, train_code, index, seat_type, seat_count, row_count, col_count, create_time, update_time
2023-08-05 21:54:28.568 TRACE c.j.m.DailyTrainCarriageMapper.selectByExample    :143  [32m1691243667626lq8  [0;39m <==    Columns: id, date, train_code, index, seat_type, seat_count, row_count, col_count, create_time, update_time
2023-08-05 21:54:28.569 TRACE c.j.m.DailyTrainCarriageMapper.selectByExample    :143  [32m1691243667575rzg  [0;39m <==        Row: 1684918060059856896, 2023-07-28, 01, 2, 2, 25, 5, 5, 2023-07-28 21:25:44.439, 2023-07-28 21:25:44.439
2023-08-05 21:54:28.569 TRACE c.j.m.DailyTrainCarriageMapper.selectByExample    :143  [32m1691243667626lq8  [0;39m <==        Row: 1684918060059856896, 2023-07-28, 01, 2, 2, 25, 5, 5, 2023-07-28 21:25:44.439, 2023-07-28 21:25:44.439
2023-08-05 21:54:28.569 DEBUG c.j.m.DailyTrainCarriageMapper.selectByExample    :137  [32m1691243667575rzg  [0;39m <==      Total: 1
2023-08-05 21:54:28.569 DEBUG c.j.m.DailyTrainCarriageMapper.selectByExample    :137  [32m1691243667626lq8  [0;39m <==      Total: 1
2023-08-05 21:54:28.570 INFO  com.jktickets.aspect.LogAspect                    :120  [32m1691243667626lq8  [0;39m SQL执行完成: selectByExample | execution(List com.jktickets.mapper.DailyTrainCarriageMapper.selectByExample(DailyTrainCarriageExample))
2023-08-05 21:54:28.570 INFO  com.jktickets.aspect.LogAspect                    :120  [32m1691243667575rzg  [0;39m SQL执行完成: selectByExample | execution(List com.jktickets.mapper.DailyTrainCarriageMapper.selectByExample(DailyTrainCarriageExample))
2023-08-05 21:54:28.570 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667378pe9  [0;39m ==>  Preparing: select id, `date`, train_code, carriage_index, `row`, col, seat_type, carriage_seat_index, sell, create_time, update_time from daily_train_seat WHERE ( `date` = ? and train_code = ? and carriage_index = ? ) order by carriage_seat_index asc
2023-08-05 21:54:28.570 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667426uom  [0;39m ==>  Preparing: select id, `date`, train_code, carriage_index, `row`, col, seat_type, carriage_seat_index, sell, create_time, update_time from daily_train_seat WHERE ( `date` = ? and train_code = ? and carriage_index = ? ) order by carriage_seat_index asc
2023-08-05 21:54:28.571 INFO  com.jktickets.service.ConfirmOrderService         :270  [32m1691243667575rzg  [0;39m 共查出1个符合条件的车厢
2023-08-05 21:54:28.571 INFO  com.jktickets.service.ConfirmOrderService         :270  [32m1691243667626lq8  [0;39m 共查出1个符合条件的车厢
2023-08-05 21:54:28.571 INFO  com.jktickets.service.ConfirmOrderService         :275  [32m1691243667626lq8  [0;39m 从车厢2选座
2023-08-05 21:54:28.571 INFO  com.jktickets.service.ConfirmOrderService         :275  [32m1691243667575rzg  [0;39m 从车厢2选座
2023-08-05 21:54:28.572 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667426uom  [0;39m ==> Parameters: 2023-07-28(Date), 01(String), 2(Integer)
2023-08-05 21:54:28.572 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667378pe9  [0;39m ==> Parameters: 2023-07-28(Date), 01(String), 2(Integer)
2023-08-05 21:54:28.572 INFO  com.jktickets.aspect.LogAspect                    :106  [32m1691243667626lq8  [0;39m 执行SQL:  selectByExample | execution(List com.jktickets.mapper.DailyTrainSeatMapper.selectByExample(DailyTrainSeatExample))
2023-08-05 21:54:28.572 INFO  com.jktickets.aspect.LogAspect                    :106  [32m1691243667575rzg  [0;39m 执行SQL:  selectByExample | execution(List com.jktickets.mapper.DailyTrainSeatMapper.selectByExample(DailyTrainSeatExample))
2023-08-05 21:54:28.572 INFO  com.jktickets.aspect.LogAspect                    :111  [32m1691243667626lq8  [0;39m 参数值: com.jktickets.domain.DailyTrainSeatExample@51bd6faa
2023-08-05 21:54:28.572 INFO  com.jktickets.aspect.LogAspect                    :111  [32m1691243667575rzg  [0;39m 参数值: com.jktickets.domain.DailyTrainSeatExample@27c82c9d
2023-08-05 21:54:28.586 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==    Columns: id, date, train_code, carriage_index, row, col, seat_type, carriage_seat_index, sell, create_time, update_time
2023-08-05 21:54:28.587 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064228995072, 2023-07-28, 01, 2, 01, A, 2, 1, 01, 2023-07-28 21:25:45.433, 2023-08-05 21:49:15.583
2023-08-05 21:54:28.587 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064342241280, 2023-07-28, 01, 2, 01, B, 2, 2, 01, 2023-07-28 21:25:45.460, 2023-08-05 21:52:06.593
2023-08-05 21:54:28.587 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064447098880, 2023-07-28, 01, 2, 01, C, 2, 3, 01, 2023-07-28 21:25:45.485, 2023-08-05 21:53:49.327
2023-08-05 21:54:28.588 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064551956480, 2023-07-28, 01, 2, 01, D, 2, 4, 01, 2023-07-28 21:25:45.510, 2023-08-05 21:53:49.659
2023-08-05 21:54:28.588 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==    Columns: id, date, train_code, carriage_index, row, col, seat_type, carriage_seat_index, sell, create_time, update_time
2023-08-05 21:54:28.589 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064656814080, 2023-07-28, 01, 2, 01, F, 2, 5, 01, 2023-07-28 21:25:45.535, 2023-08-05 21:53:49.869
2023-08-05 21:54:28.589 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064228995072, 2023-07-28, 01, 2, 01, A, 2, 1, 01, 2023-07-28 21:25:45.433, 2023-08-05 21:49:15.583
2023-08-05 21:54:28.590 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064342241280, 2023-07-28, 01, 2, 01, B, 2, 2, 01, 2023-07-28 21:25:45.460, 2023-08-05 21:52:06.593
2023-08-05 21:54:28.590 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064753283072, 2023-07-28, 01, 2, 02, A, 2, 6, 01, 2023-07-28 21:25:45.558, 2023-08-05 21:53:49.945
2023-08-05 21:54:28.590 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064447098880, 2023-07-28, 01, 2, 01, C, 2, 3, 01, 2023-07-28 21:25:45.485, 2023-08-05 21:53:49.327
2023-08-05 21:54:28.591 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064870723584, 2023-07-28, 01, 2, 02, B, 2, 7, 01, 2023-07-28 21:25:45.586, 2023-08-05 21:54:27.042
2023-08-05 21:54:28.591 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064551956480, 2023-07-28, 01, 2, 01, D, 2, 4, 01, 2023-07-28 21:25:45.510, 2023-08-05 21:53:49.659
2023-08-05 21:54:28.592 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918064971386880, 2023-07-28, 01, 2, 02, C, 2, 8, 01, 2023-07-28 21:25:45.610, 2023-08-05 21:54:27.300
2023-08-05 21:54:28.592 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064656814080, 2023-07-28, 01, 2, 01, F, 2, 5, 01, 2023-07-28 21:25:45.535, 2023-08-05 21:53:49.869
2023-08-05 21:54:28.592 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065067855872, 2023-07-28, 01, 2, 02, D, 2, 9, 01, 2023-07-28 21:25:45.632, 2023-08-05 21:54:27.622
2023-08-05 21:54:28.593 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064753283072, 2023-07-28, 01, 2, 02, A, 2, 6, 01, 2023-07-28 21:25:45.558, 2023-08-05 21:53:49.945
2023-08-05 21:54:28.593 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065168519168, 2023-07-28, 01, 2, 02, F, 2, 10, 01, 2023-07-28 21:25:45.657, 2023-08-05 21:54:28.074
2023-08-05 21:54:28.594 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064870723584, 2023-07-28, 01, 2, 02, B, 2, 7, 01, 2023-07-28 21:25:45.586, 2023-08-05 21:54:27.042
2023-08-05 21:54:28.594 ERROR io.seata.core.rpc.netty.AbstractNettyRemoting     :309  [32m                  [0;39m 0104
java.lang.ArrayIndexOutOfBoundsException: Index 1 out of bounds for length 1
	at io.seata.core.rpc.processor.client.ClientOnResponseProcessor.process(ClientOnResponseProcessor.java:103)
	at io.seata.core.rpc.netty.AbstractNettyRemoting.processMessage(AbstractNettyRemoting.java:307)
	at io.seata.core.rpc.netty.AbstractNettyRemotingClient$ClientHandler.channelRead(AbstractNettyRemotingClient.java:419)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:442)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
	at io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:346)
	at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:318)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:444)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
	at io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:286)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:442)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
	at io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1410)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:440)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:919)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:166)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:788)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:724)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:650)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:562)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:997)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.base/java.lang.Thread.run(Thread.java:833)
2023-08-05 21:54:28.594 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065269182464, 2023-07-28, 01, 2, 03, A, 2, 11, 00, 2023-07-28 21:25:45.681, 2023-07-28 21:25:45.681
2023-08-05 21:54:28.595 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918064971386880, 2023-07-28, 01, 2, 02, C, 2, 8, 01, 2023-07-28 21:25:45.610, 2023-08-05 21:54:27.300
2023-08-05 21:54:28.595 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065386622976, 2023-07-28, 01, 2, 03, B, 2, 12, 00, 2023-07-28 21:25:45.709, 2023-07-28 21:25:45.709
2023-08-05 21:54:28.595 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065067855872, 2023-07-28, 01, 2, 02, D, 2, 9, 01, 2023-07-28 21:25:45.632, 2023-08-05 21:54:27.622
2023-08-05 21:54:28.595 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065491480576, 2023-07-28, 01, 2, 03, C, 2, 13, 00, 2023-07-28 21:25:45.734, 2023-07-28 21:25:45.734
2023-08-05 21:54:28.596 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065600532480, 2023-07-28, 01, 2, 03, D, 2, 14, 00, 2023-07-28 21:25:45.760, 2023-07-28 21:25:45.760
2023-08-05 21:54:28.596 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065168519168, 2023-07-28, 01, 2, 02, F, 2, 10, 01, 2023-07-28 21:25:45.657, 2023-08-05 21:54:28.074
2023-08-05 21:54:28.597 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065701195776, 2023-07-28, 01, 2, 03, F, 2, 15, 00, 2023-07-28 21:25:45.784, 2023-07-28 21:25:45.784
2023-08-05 21:54:28.597 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065269182464, 2023-07-28, 01, 2, 03, A, 2, 11, 00, 2023-07-28 21:25:45.681, 2023-07-28 21:25:45.681
2023-08-05 21:54:28.597 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918065801859072, 2023-07-28, 01, 2, 04, A, 2, 16, 00, 2023-07-28 21:25:45.808, 2023-07-28 21:25:45.808
2023-08-05 21:54:28.597 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065386622976, 2023-07-28, 01, 2, 03, B, 2, 12, 00, 2023-07-28 21:25:45.709, 2023-07-28 21:25:45.709
2023-08-05 21:54:28.598 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066011574272, 2023-07-28, 01, 2, 04, B, 2, 17, 00, 2023-07-28 21:25:45.858, 2023-07-28 21:25:45.858
2023-08-05 21:54:28.598 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065491480576, 2023-07-28, 01, 2, 03, C, 2, 13, 00, 2023-07-28 21:25:45.734, 2023-07-28 21:25:45.734
2023-08-05 21:54:28.599 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065600532480, 2023-07-28, 01, 2, 03, D, 2, 14, 00, 2023-07-28 21:25:45.760, 2023-07-28 21:25:45.760
2023-08-05 21:54:28.599 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066120626176, 2023-07-28, 01, 2, 04, C, 2, 18, 00, 2023-07-28 21:25:45.884, 2023-07-28 21:25:45.884
2023-08-05 21:54:28.599 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066221289472, 2023-07-28, 01, 2, 04, D, 2, 19, 00, 2023-07-28 21:25:45.907, 2023-07-28 21:25:45.907
2023-08-05 21:54:28.599 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065701195776, 2023-07-28, 01, 2, 03, F, 2, 15, 00, 2023-07-28 21:25:45.784, 2023-07-28 21:25:45.784
2023-08-05 21:54:28.600 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918065801859072, 2023-07-28, 01, 2, 04, A, 2, 16, 00, 2023-07-28 21:25:45.808, 2023-07-28 21:25:45.808
2023-08-05 21:54:28.600 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066321952768, 2023-07-28, 01, 2, 04, F, 2, 20, 00, 2023-07-28 21:25:45.931, 2023-07-28 21:25:45.931
2023-08-05 21:54:28.601 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066011574272, 2023-07-28, 01, 2, 04, B, 2, 17, 00, 2023-07-28 21:25:45.858, 2023-07-28 21:25:45.858
2023-08-05 21:54:28.601 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066418421760, 2023-07-28, 01, 2, 05, A, 2, 21, 00, 2023-07-28 21:25:45.955, 2023-07-28 21:25:45.955
2023-08-05 21:54:28.601 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066120626176, 2023-07-28, 01, 2, 04, C, 2, 18, 00, 2023-07-28 21:25:45.884, 2023-07-28 21:25:45.884
2023-08-05 21:54:28.601 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066514890752, 2023-07-28, 01, 2, 05, B, 2, 22, 00, 2023-07-28 21:25:45.978, 2023-07-28 21:25:45.978
2023-08-05 21:54:28.602 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066221289472, 2023-07-28, 01, 2, 04, D, 2, 19, 00, 2023-07-28 21:25:45.907, 2023-07-28 21:25:45.907
2023-08-05 21:54:28.602 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066611359744, 2023-07-28, 01, 2, 05, C, 2, 23, 00, 2023-07-28 21:25:46, 2023-07-28 21:25:46
2023-08-05 21:54:28.602 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066737188864, 2023-07-28, 01, 2, 05, D, 2, 24, 00, 2023-07-28 21:25:46.031, 2023-07-28 21:25:46.031
2023-08-05 21:54:28.602 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066321952768, 2023-07-28, 01, 2, 04, F, 2, 20, 00, 2023-07-28 21:25:45.931, 2023-07-28 21:25:45.931
2023-08-05 21:54:28.603 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667378pe9  [0;39m <==        Row: 1684918066842046464, 2023-07-28, 01, 2, 05, F, 2, 25, 00, 2023-07-28 21:25:46.055, 2023-07-28 21:25:46.055
2023-08-05 21:54:28.603 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066418421760, 2023-07-28, 01, 2, 05, A, 2, 21, 00, 2023-07-28 21:25:45.955, 2023-07-28 21:25:45.955
2023-08-05 21:54:28.603 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667378pe9  [0;39m <==      Total: 25
2023-08-05 21:54:28.604 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066514890752, 2023-07-28, 01, 2, 05, B, 2, 22, 00, 2023-07-28 21:25:45.978, 2023-07-28 21:25:45.978
2023-08-05 21:54:28.604 INFO  com.jktickets.aspect.LogAspect                    :120  [32m1691243667378pe9  [0;39m SQL执行完成: selectByExample | execution(List com.jktickets.mapper.DailyTrainSeatMapper.selectByExample(DailyTrainSeatExample))
2023-08-05 21:54:28.604 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667473p3o  [0;39m ==>  Preparing: select id, `date`, train_code, carriage_index, `row`, col, seat_type, carriage_seat_index, sell, create_time, update_time from daily_train_seat WHERE ( `date` = ? and train_code = ? and carriage_index = ? ) order by carriage_seat_index asc
2023-08-05 21:54:28.604 INFO  com.jktickets.service.ConfirmOrderService         :283  [32m1691243667378pe9  [0;39m 车厢2的座位数:25
2023-08-05 21:54:28.604 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.604 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066611359744, 2023-07-28, 01, 2, 05, C, 2, 23, 00, 2023-07-28 21:25:46, 2023-07-28 21:25:46
2023-08-05 21:54:28.604 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位1在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.604 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667473p3o  [0;39m ==> Parameters: 2023-07-28(Date), 01(String), 2(Integer)
2023-08-05 21:54:28.604 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.605 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位2在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.605 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066737188864, 2023-07-28, 01, 2, 05, D, 2, 24, 00, 2023-07-28 21:25:46.031, 2023-07-28 21:25:46.031
2023-08-05 21:54:28.605 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.605 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位3在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.605 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.605 TRACE c.j.mapper.DailyTrainSeatMapper.selectByExample   :143  [32m1691243667426uom  [0;39m <==        Row: 1684918066842046464, 2023-07-28, 01, 2, 05, F, 2, 25, 00, 2023-07-28 21:25:46.055, 2023-07-28 21:25:46.055
2023-08-05 21:54:28.605 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位4在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.606 DEBUG c.j.mapper.DailyTrainSeatMapper.selectByExample   :137  [32m1691243667426uom  [0;39m <==      Total: 25
2023-08-05 21:54:28.606 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.606 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位5在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.606 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.606 INFO  com.jktickets.aspect.LogAspect                    :120  [32m1691243667426uom  [0;39m SQL执行完成: selectByExample | execution(List com.jktickets.mapper.DailyTrainSeatMapper.selectByExample(DailyTrainSeatExample))
2023-08-05 21:54:28.606 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位6在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.606 DEBUG c.j.m.c.D.updateCountBySell                       :137  [32m1691243666775omn  [0;39m ==>  Preparing: update daily_train_ticket set edz = edz -1 where `date` = ? and train_code = ? and start_index >= ? and ? >=start_index and end_index >= ? and ? >= end_index
2023-08-05 21:54:28.606 INFO  com.jktickets.service.ConfirmOrderService         :283  [32m1691243667426uom  [0;39m 车厢2的座位数:25
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667426uom  [0;39m 无选座
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位7在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667426uom  [0;39m 座位1在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位8在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667426uom  [0;39m 无选座
2023-08-05 21:54:28.607 DEBUG c.j.m.c.D.updateCountBySell                       :137  [32m1691243666775omn  [0;39m ==> Parameters: 2023-07-28 00:00:00.0(Timestamp), 01(String), 0(Integer), 1(Integer), 0(Integer), 2(Integer)
2023-08-05 21:54:28.607 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.608 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667426uom  [0;39m 座位2在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.608 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位9在本次车站区间1-2已售过票,不可选中该座位
2023-08-05 21:54:28.608 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667378pe9  [0;39m 无选座
2023-08-05 21:54:28.608 INFO  com.jktickets.service.ConfirmOrderService         :310  [32m1691243667426uom  [0;39m 无选座
2023-08-05 21:54:28.608 INFO  com.jktickets.service.ConfirmOrderService         :407  [32m1691243667378pe9  [0;39m 座位10在本次车站区间1-2已售过票,不可选中该座位
